contest_id,problem_index,name,tags,rating
1178,F1,Short Colorful Strip,"['combinatorics', 'dfs and similar', 'dp']",2200
1178,E,Archaeology,"['brute force', 'constructive algorithms', 'greedy', 'strings']",1900
1178,D,Prime Graph,"['constructive algorithms', 'greedy', 'math', 'number theory']",1500
1178,C,Tiles,"['combinatorics', 'greedy', 'math']",1300
1178,B,WOW Factor,"['dp', 'strings']",1300
1178,A,Prime Minister,['greedy'],800
1177,B,Digits Sequence (Hard Edition),"['binary search', 'divide and conquer', 'implementation']",1800
1177,A,Digits Sequence (Easy Edition),['implementation'],1000
1176,F,Destroy it!,"['dp', 'implementation', 'sortings']",2100
1176,E,Cover it!,"['dfs and similar', 'dsu', 'graphs', 'shortest paths', 'trees']",1700
1176,D,Recover it!,"['dfs and similar', 'graphs', 'greedy', 'number theory', 'sortings']",1800
1176,C,Lose it!,"['dp', 'greedy', 'implementation']",1300
1176,B,Merge it!,['math'],1100
1176,A,Divide it!,"['brute force', 'greedy', 'implementation']",800
1175,G,Yet Another Partiton Problem,"['data structures', 'divide and conquer', 'dp', 'geometry', 'two pointers']",3000
1175,F,The Number of Subpermutations,"['brute force', 'data structures', 'divide and conquer', 'hashing', 'math']",2500
1175,E,Minimal Segment Cover,"['data structures', 'dfs and similar', 'divide and conquer', 'dp', 'greedy', 'implementation', 'trees']",2200
1175,D,Array Splitting,"['greedy', 'sortings']",1900
1175,C,Electrification,"['binary search', 'brute force', 'greedy']",1600
1175,B,Catch Overflow!,"['data structures', 'expression parsing', 'implementation']",1600
1175,A,From Hero to Zero,"['implementation', 'math']",900
1174,F,Ehab and the Big Finale,"['constructive algorithms', 'divide and conquer', 'graphs', 'implementation', 'interactive', 'trees']",2400
1174,E,Ehab and the Expected GCD Problem,"['combinatorics', 'dp', 'math', 'number theory']",2500
1174,D,Ehab and the Expected XOR Problem,"['bitmasks', 'constructive algorithms']",1900
1174,C,Ehab and a Special Coloring Problem,"['constructive algorithms', 'number theory']",1300
1174,B,Ehab Is an Odd Person,['sortings'],1200
1174,A,Ehab Fails to Be Thanos,"['constructive algorithms', 'greedy', 'sortings']",1000
1173,B,Nauuo and Chess,"['constructive algorithms', 'greedy']",1100
1173,A,Nauuo and Votes,['greedy'],800
1172,F,Nauuo and Bug,['data structures'],3300
1172,E,Nauuo and ODT,['data structures'],3300
1172,D,Nauuo and Portals,['constructive algorithms'],2900
1172,C2,Nauuo and Pictures (hard version),"['dp', 'probabilities']",2600
1172,C1,Nauuo and Pictures (easy version),"['dp', 'probabilities']",2300
1172,B,Nauuo and Circle,"['combinatorics', 'dfs and similar', 'dp', 'trees']",1900
1172,A,Nauuo and Cards,"['greedy', 'implementation']",1800
1170,I,Good Subsets,"['*special', 'dp']",Unknown
1170,H,Longest Saw,"['*special', 'constructive algorithms']",Unknown
1170,G,Graph Decomposition,"['*special', 'graphs']",Unknown
1170,F,Wheels,"['*special', 'binary search', 'greedy']",Unknown
1170,E,Sliding Doors,"['*special', 'binary search']",Unknown
1170,D,Decoding of Integer Sequences,"['*special', 'data structures', 'implementation']",Unknown
1170,C,Minus and Minus Give Plus,"['*special', 'implementation', 'strings']",Unknown
1170,B,Bad Days,"['*special', 'implementation']",Unknown
1170,A,Three Integers Again,"['*special', 'math']",Unknown
1169,B,Pairs,"['graphs', 'implementation']",1500
1169,A,Circle Metro,"['implementation', 'math']",900
1168,E,Xor Permutations,"['constructive algorithms', 'math']",3100
1168,D,Anagram Paths,"['dp', 'implementation', 'trees']",3000
1168,C,And Reachability,"['bitmasks', 'dp']",2200
1168,B,Good Triple,"['brute force', 'two pointers']",1900
1168,A,Increasing by Modulo,"['binary search', 'greedy']",1700
1167,G,Low Budget Inception,"['brute force', 'geometry']",3100
1167,F,Scalar Queries,"['combinatorics', 'data structures', 'math', 'sortings']",2300
1167,E,Range Deleting,"['binary search', 'combinatorics', 'data structures', 'two pointers']",2100
1167,D,Bicolored RBS,"['constructive algorithms', 'greedy']",1500
1167,C,News Distribution,"['dfs and similar', 'dsu', 'graphs']",1400
1167,B,Lost Numbers,"['brute force', 'divide and conquer', 'interactive', 'math']",1400
1167,A,Telephone Number,"['brute force', 'greedy', 'strings']",800
1166,F,Vicky's Delivery Service,"['data structures', 'dsu', 'graphs', 'hashing']",2400
1166,E,The LCMs Must be Large,"['bitmasks', 'brute force', 'constructive algorithms', 'math', 'number theory']",2100
1166,D,Cute Sequences,"['binary search', 'brute force', 'greedy', 'math']",2200
1166,C,A Tale of Two Lands,"['binary search', 'sortings', 'two pointers']",1500
1166,B,All the Vowels Please,"['constructive algorithms', 'math', 'number theory']",1100
1166,A,Silent Classroom,"['combinatorics', 'greedy']",900
1165,F2,Microtransactions (hard version),"['binary search', 'greedy', 'implementation']",2000
1165,F1,Microtransactions (easy version),"['binary search', 'greedy']",2000
1165,E,Two Arrays and Sum of Functions,"['greedy', 'math', 'sortings']",1600
1165,D,Almost All Divisors,"['math', 'number theory']",1600
1165,C,Good String,['greedy'],1300
1165,B,Polycarp Training,"['data structures', 'greedy', 'sortings']",1000
1165,A,Remainder,"['implementation', 'math']",1100
1163,F,Indecisive Taxi Fee,"['data structures', 'graphs', 'shortest paths']",3000
1163,E,Magical Permutation,"['bitmasks', 'brute force', 'constructive algorithms', 'data structures', 'graphs', 'math']",2400
1163,D,Mysterious Code,"['dp', 'strings']",2100
1163,C2,Power Transmission (Hard Edition),"['data structures', 'geometry', 'implementation', 'math']",1900
1163,C1,Power Transmission (Easy Edition),"['brute force', 'geometry']",1900
1163,B2,Cat Party (Hard Edition),"['data structures', 'implementation']",1600
1163,B1,Cat Party (Easy Edition),"['data structures', 'implementation']",1500
1163,A,Eating Soup,"['greedy', 'math']",900
1162,B,Double Matrix,"['brute force', 'greedy']",1400
1162,A,Zoning Restrictions Again,['implementation'],800
1160,A2,Collaboration,['*special'],Unknown
1159,B,Expansion coefficient of the array,"['implementation', 'math']",1300
1159,A,A pile of stones,"['implementation', 'math']",800
1158,F,Density of subarrays,"['dp', 'math']",3500
1158,E,Strange device,"['binary search', 'interactive', 'math', 'trees']",3400
1158,D,Winding polygonal line,"['constructive algorithms', 'geometry', 'greedy', 'math']",2600
1158,C,Permutation recovery,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'math', 'sortings']",2100
1158,B,The minimal unique substring,"['constructive algorithms', 'math', 'strings']",2200
1158,A,The Party and Sweets,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math', 'sortings', 'two pointers']",1500
1157,G,Inverse of Rows and Columns,"['brute force', 'constructive algorithms']",2200
1157,F,Maximum Balanced Circle,"['constructive algorithms', 'dp', 'greedy', 'two pointers']",2000
1157,E,Minimum Array,"['binary search', 'data structures', 'greedy']",1700
1157,D,N Problems During K Days,"['constructive algorithms', 'greedy', 'math']",1900
1157,C2,Increasing Subsequence (hard version),['greedy'],1700
1157,C1,Increasing Subsequence (easy version),['greedy'],1300
1157,B,Long Number,['greedy'],1300
1157,A,Reachable Numbers,['implementation'],1100
1156,G,Optimizer,"['graphs', 'greedy', 'hashing', 'implementation']",2700
1156,F,Card Bag,"['dp', 'math', 'probabilities']",2300
1156,E,Special Segments of Permutation,"['data structures', 'divide and conquer', 'dsu', 'two pointers']",2200
1156,D,0-1-Tree,"['dfs and similar', 'divide and conquer', 'dp', 'dsu', 'trees']",2200
1156,C,Match Points,"['binary search', 'greedy', 'sortings', 'ternary search', 'two pointers']",2000
1156,B,Ugly Pairs,"['dfs and similar', 'greedy', 'implementation', 'sortings', 'strings']",1800
1156,A,Inscribed Figures,['geometry'],1400
1155,F,Delivery Oligopoly,"['brute force', 'dp', 'graphs']",2800
1155,E,Guess the Root,"['brute force', 'interactive', 'math']",2200
1155,D,Beautiful Array,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy']",1900
1155,C,Alarm Clocks Everywhere,"['math', 'number theory']",1300
1155,B,Game with Telephone Numbers,"['games', 'greedy', 'implementation']",1200
1155,A,Reverse a Substring,"['implementation', 'sortings', 'strings']",1000
1154,G,Minimum Possible LCM,"['brute force', 'greedy', 'math', 'number theory']",2200
1154,F,Shovels Shop,"['dp', 'greedy', 'sortings']",2100
1154,E,Two Teams,"['data structures', 'implementation', 'sortings']",1800
1154,D,Walking Robot,['greedy'],1500
1154,C,Gourmet Cat,"['implementation', 'math']",1400
1154,B,Make Them Equal,['math'],1200
1154,A,Restoring Three Numbers,['math'],800
1153,F,Serval and Bonus Problem,"['combinatorics', 'dp', 'math', 'probabilities']",2600
1153,E,Serval and Snake,"['binary search', 'brute force', 'interactive']",2200
1153,D,Serval and Rooted Tree,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",1900
1153,C,Serval and Parenthesis Sequence,"['greedy', 'strings']",1700
1153,B,Serval and Toy Bricks,"['constructive algorithms', 'greedy']",1200
1153,A,Serval and Bus,"['brute force', 'math']",1000
1152,F2,Neko Rules the Catniverse (Large Version),"['bitmasks', 'dp', 'matrices']",3000
1152,F1,Neko Rules the Catniverse (Small Version),"['bitmasks', 'dp', 'matrices']",2800
1152,E,Neko and Flashback,"['constructive algorithms', 'dfs and similar', 'graphs']",2400
1152,D,Neko and Aki's Prank,"['dp', 'greedy', 'trees']",2100
1152,C,Neko does Maths,"['brute force', 'math', 'number theory']",1800
1152,B,Neko Performs Cat Furrier Transform,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'math']",1300
1152,A,Neko Finds Grapes,"['greedy', 'implementation', 'math']",800
1151,F,Sonya and Informatics,"['combinatorics', 'dp', 'matrices', 'probabilities']",2300
1151,E,Number of Components,"['combinatorics', 'data structures', 'dp', 'math']",2100
1151,D,Stas and the Queue at the Buffet,"['greedy', 'math', 'sortings']",1600
1151,C,Problem for Nazar,"['constructive algorithms', 'math']",1800
1151,B,Dima and a Bad XOR,"['bitmasks', 'brute force', 'constructive algorithms', 'dp']",1600
1151,A,Maxim and Biology,"['brute force', 'strings']",1000
1150,B,Tiling Challenge,"['greedy', 'implementation']",900
1150,A,Stock Arbitraging,"['greedy', 'implementation']",800
1149,E,Election Promises,"['games', 'graphs']",3200
1149,D,Abandoning Roads,"['brute force', 'dp', 'graphs', 'greedy']",3000
1149,C,Tree Generator™,"['data structures', 'implementation', 'trees']",2700
1149,B,Three Religions,"['dp', 'implementation', 'strings']",2200
1149,A,Prefix Sum Primes,"['constructive algorithms', 'greedy', 'math', 'number theory']",1200
1148,H,Holy Diver ,['data structures'],3500
1148,G,Gold Experience,"['constructive algorithms', 'graphs', 'math', 'number theory', 'probabilities']",3300
1148,F,Foo Fighters,"['bitmasks', 'constructive algorithms']",2700
1148,E,Earth Wind and Fire,"['constructive algorithms', 'greedy', 'math', 'sortings', 'two pointers']",2300
1148,D,Dirty Deeds Done Dirt Cheap,"['greedy', 'sortings']",1800
1148,C,Crazy Diamond,"['constructive algorithms', 'sortings']",1700
1148,B,Born This Way,"['binary search', 'brute force', 'two pointers']",1600
1148,A,Another One Bites The Dust,['greedy'],800
1147,F,Zigzag Game,"['games', 'interactive']",3500
1147,E,Rainbow Coins,['interactive'],3000
1147,D,Palindrome XOR,"['dfs and similar', 'graphs']",2400
1147,C,Thanos Nim,['games'],2000
1147,B,Chladni Figure,"['brute force', 'strings']",1900
1147,A,Hide and Seek,['graphs'],1500
1146,H,Satanic Panic,"['dp', 'geometry']",2900
1146,G,Zoning Restrictions,"['dp', 'flows', 'graphs']",2700
1146,F,Leaf Partition,"['dp', 'trees']",2500
1146,E,Hot is Cold,"['bitmasks', 'data structures', 'divide and conquer', 'implementation']",2400
1146,D,Frog Jumping,"['dfs and similar', 'math', 'number theory']",2100
1146,C,Tree Diameter,"['bitmasks', 'graphs', 'interactive']",1700
1146,B,"Hate ""A""","['implementation', 'strings']",1100
1146,A,"Love ""A""","['implementation', 'strings']",800
1145,G,AI Takeover,"['*special', 'interactive']",Unknown
1145,F,Neat Words,['*special'],Unknown
1145,E,Fourier Doodles,[],Unknown
1145,D,Pigeon d'Or,"['*special', 'implementation']",Unknown
1145,C,Mystery Circuit,"['bitmasks', 'brute force']",Unknown
1145,B,Kanban Numbers,"['*special', 'brute force']",Unknown
1145,A,Thanos Sort,['implementation'],Unknown
1144,G,Two Merged Sequences,"['dp', 'greedy']",2400
1144,F,Graph Without Long Directed Paths,"['dfs and similar', 'graphs']",1700
1144,E,Median String,"['bitmasks', 'math', 'number theory', 'strings']",1900
1144,D,Equalize Them All,"['constructive algorithms', 'greedy']",1400
1144,C,Two Shuffled Sequences,"['constructive algorithms', 'sortings']",1000
1144,B,Parity Alternated Deletions,"['greedy', 'implementation', 'sortings']",900
1144,A,Diverse Strings,"['implementation', 'strings']",800
1143,C,Queen,"['dfs and similar', 'trees']",1400
1143,B,Nirvana,"['brute force', 'math', 'number theory']",1200
1143,A,The Doors,['implementation'],800
1142,E,Pink Floyd,"['graphs', 'interactive']",3200
1142,D,Foreigner,['dp'],2800
1142,C,U2,['geometry'],2400
1142,B,Lynyrd Skynyrd,"['data structures', 'dfs and similar', 'dp', 'math', 'trees']",2000
1142,A,The Beatles,"['brute force', 'math']",1700
1141,G,Privatization of Roads in Treeland,"['binary search', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",1900
1141,F2,Same Sum Blocks (Hard),"['data structures', 'greedy']",1900
1141,F1,Same Sum Blocks (Easy),['greedy'],1900
1141,E,Superhero Battle,['math'],1700
1141,D,Colored Boots,"['greedy', 'implementation']",1500
1141,C,Polycarp Restores Permutation,['math'],1500
1141,B,Maximal Continuous Rest,['implementation'],900
1141,A,Game 23,"['implementation', 'math']",1000
1140,G,Double Tree,"['data structures', 'divide and conquer', 'shortest paths', 'trees']",2700
1140,F,Extending Set of Points,"['data structures', 'divide and conquer', 'dsu']",2600
1140,E,Palindrome-less Arrays,"['combinatorics', 'divide and conquer', 'dp']",2200
1140,D,Minimum Triangulation,"['dp', 'greedy', 'math']",1200
1140,C,Playlist,"['brute force', 'data structures', 'sortings']",1600
1140,B,Good String,"['implementation', 'strings']",1200
1140,A,Detective Book,['implementation'],1000
1139,F,Dish Shopping,"['data structures', 'divide and conquer']",2500
1139,E,Maximize Mex,"['flows', 'graph matchings', 'graphs']",2400
1139,D,Steps to One,"['dp', 'math', 'number theory', 'probabilities']",2300
1139,C,Edgy Trees,"['dfs and similar', 'dsu', 'graphs', 'math', 'trees']",1500
1139,B,Chocolates,"['greedy', 'implementation']",1000
1139,A,Even Substrings,"['implementation', 'strings']",800
1138,B,Circus,"['brute force', 'greedy', 'math', 'strings']",1800
1138,A,Sushi for Two,"['binary search', 'greedy', 'implementation']",900
1137,F,Matches Are Not a Child's Play ,"['data structures', 'trees']",3400
1137,E,Train Car Selection,"['data structures', 'greedy']",2700
1137,D,Cooperative Game,"['constructive algorithms', 'interactive', 'number theory']",2400
1137,C,Museums Tour,"['dp', 'graphs', 'implementation']",2500
1137,B,Camp Schedule,"['greedy', 'hashing', 'strings']",1600
1137,A,Skyscrapers,"['implementation', 'sortings']",1600
1136,E,Nastya Hasn't Written a Legend,"['binary search', 'data structures']",2200
1136,D,Nastya Is Buying Lunch,['greedy'],1800
1136,C,Nastya Is Transposing Matrices,"['constructive algorithms', 'sortings']",1500
1136,B,Nastya Is Playing Computer Games,"['constructive algorithms', 'math']",1000
1136,A,Nastya Is Reading a Book,['implementation'],800
1133,F2,Spanning Tree with One Fixed Degree,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy']",1900
1133,F1,Spanning Tree with Maximum Degree,['graphs'],1600
1133,E,K Balanced Teams,"['dp', 'sortings', 'two pointers']",1800
1133,D,Zero Quantity Maximization,"['hashing', 'math', 'number theory']",1500
1133,C,Balanced Team,"['sortings', 'two pointers']",1200
1133,B,Preparation for International Women's Day,"['math', 'number theory']",1200
1133,A,Middle of the Contest,['implementation'],1000
1132,G,Greedy Subsequences,"['data structures', 'dp', 'trees']",2400
1132,F,Clear the String,['dp'],2000
1132,E,Knapsack,"['dfs and similar', 'dp', 'greedy']",2300
1132,D,Stressful Training,"['binary search', 'greedy']",2300
1132,C,Painting the Fence,['brute force'],1700
